Timestamp,acc.z,ext_pos.Z,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm
226007,1.0459150075912476,0.0,53263,50722,59486,54556
226107,1.031794548034668,0.0,55374,52030,58858,53237
226207,1.0424379110336304,0.0,52224,50272,59786,55221
226307,1.0090258121490479,0.0,52489,48692,56229,50920
226407,0.9237175583839417,0.0,50317,48779,55890,50491
226507,0.9581239819526672,0.0,50755,49097,56204,52336
226607,0.971555233001709,0.0,51211,50295,56033,50323
226707,0.9464097619056702,0.0,50761,47097,55794,51982
226807,0.9619736075401306,0.0,51124,48750,56335,51750
226907,0.9545342922210693,0.0,50113,45051,57062,54312
227007,0.9702829718589783,0.0,51335,48937,56473,51534
227107,0.9714144468307495,0.0,51337,49552,56355,50412
227207,0.9846338033676147,0.0,51664,47781,56635,52300
227307,0.9930453896522522,0.0,50868,49517,56661,51911
227407,0.996582567691803,0.0,53790,52134,58558,54100
227507,1.0146375894546509,0.0,56299,53505,60569,57025
227607,1.1031757593154907,0.0,56969,56606,61952,58100
227707,1.1115802526474,0.0,56675,54707,61850,59277
227807,1.1477032899856567,0.0,57383,55199,61648,57719
227907,1.0972105264663696,0.0,56933,55295,61648,56291
228007,1.0992811918258667,0.0,56828,52918,61247,56576
228107,1.0852144956588745,0.0,57452,54740,61347,54531
228207,1.0791679620742798,0.0,58214,53504,61347,55879
228307,1.0670030117034912,0.0,57246,53811,61048,55812
228407,1.0792498588562012,0.0,57918,53718,61347,56461
228507,1.068132758140564,0.0,57636,52622,60389,54379
228607,1.06862473487854,0.0,56508,54462,59747,53736
228707,1.0249385833740234,0.0,55345,53578,59821,55299
228807,1.0249100923538208,0.0,56570,53293,59378,55209
228907,1.0392956733703613,0.0,54892,52564,58988,53902
229007,1.0201650857925415,0.0,54345,52108,59533,54345
229107,0.9602959156036377,0.0,54615,52839,59593,52820
229207,0.9975019693374634,0.0,55298,52613,59239,53397
229307,1.0151010751724243,0.0,54926,52235,59758,52717
229407,1.0210504531860352,0.0,55070,51064,59314,54464
229507,0.9963328838348389,0.0,54006,52420,59718,54063
229607,1.0298233032226562,0.0,54033,52536,58859,54205
229707,0.9965054392814636,0.0,54421,52940,59165,53741
229807,0.9966700673103333,0.0,51271,46233,54958,51444
229907,0.8866441249847412,0.0,46857,45874,50966,45504
230007,0.8169558644294739,0.0,46485,44835,50744,46832
230107,0.7287551760673523,0.0,43538,41054,47630,44458
230207,0.7498785257339478,0.0,44201,41245,45933,43269
230307,0.7154383659362793,0.0,44669,41000,46536,43694
230407,0.7631210088729858,0.0,44724,40644,47861,45823
230507,0.8087894916534424,0.0,46047,42990,46786,43805
230607,0.8760371208190918,0.0,47406,44111,52486,50944
230707,0.8981420993804932,0.0,52434,49831,56002,54296
230807,0.9505173563957214,0.0,52428,49677,55411,53119
230907,0.9835798740386963,0.0,50103,46970,57836,53085
231007,0.9440937042236328,0.0,56050,50339,54852,46182
231107,0.942912757396698,0.0,48274,43839,59411,51340
231207,0.8992735147476196,0.0,56255,42548,57670,45069
231307,1.9784495830535889,0.0,56656,58398,26723,48720
231407,0.7405138611793518,0.0,41424,57882,48493,53051
231507,0.8899485468864441,0.0,45323,45292,43423,55295
231607,0.8743666410446167,0.0,43314,50908,46565,43242
231707,0.8580761551856995,0.0,46978,44511,46029,48328
231807,0.7746355533599854,0.0,46481,47498,47027,44304
231907,0.869874894618988,0.0,46841,46057,50005,45025
232007,0.8815256357192993,0.0,48595,44109,50167,44189
232107,0.9041231274604797,0.0,40806,44544,53779,46156
232207,0.9134930968284607,0.0,52553,46889,49793,49247
232307,0.9955620169639587,0.0,57357,59140,62362,57129
232407,1.154534935951233,0.0,59742,56829,62570,57972
232507,1.2194989919662476,0.0,60567,58678,62883,55377
232607,1.1316925287246704,0.0,57967,54031,61447,56933
232707,1.0772992372512817,0.0,61470,57622,62466,57003
232807,1.1436488628387451,0.0,63377,58582,63519,59092
232907,1.1033825874328613,0.0,56881,56065,59481,51365
233007,1.0362250804901123,0.0,55162,52990,55000,52477
233107,1.002974271774292,0.0,54643,49963,55937,55611
233207,0.979170560836792,0.0,54831,54050,56459,53416
233307,0.9628463387489319,0.0,55053,51569,56982,55879
233407,0.9805126190185547,0.0,55767,53900,56764,53696
233507,0.9977097511291504,0.0,54664,52073,56501,53893
233607,1.0140039920806885,0.0,54828,53648,56351,51949
233707,0.9501578211784363,0.0,55837,53352,56245,52389
233807,0.9997644424438477,0.0,55530,51157,56590,54743
